,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2019-08-05,3.669968,77.32265,107.030969,,,,44.585884,1.472272,,,1.75171,1.971822,82.845697,1.753961,0.374235,1815.718401,0.996129,1.350828,6.722272,3.885218,0.992618,,,10.7139,,1.968491,1.32022,,0.982355,,693.338135,,6.92996,3292.221822,558.309327,,0.972272,99.270796,23.169517,173.775657,6.721102,50.203457,119.553475,16.553835,,28.598308,0.900252,2.151692,,0.82292,,,5.371534,,,9096.236586,7.486406,,7.830663,24.003421,6.646021,93.851278,294.330212,14174.468851,3.485416,,69.628196,1164.926179,,122.389269,,133.660425,0.701116,106.57004,101.224343,,3976.413396,,,1203.456968,0.303835,0.814368,383.048254,8463.269716,1506.121714,173.406554,,14.46435,1.381707,9.349118,17.53691,3628.375855,54.46525,1491.987757,,7.870274,,,34.740727,15.100828,731.661865,19.337234,4.181401,,14.46435,359.146561,33.03745,8.912586,109.092546,1.533309,0.383597,0.976323,3.348578,3.32202,51.483615,159.173569,3.877746,5923.208498,3.502701,4.257112,105.887649,65.171948,902.682751,3.745949,,13.046453,45.010803,9.629186,1.377026,,,541.861721,,,,,8.523587,,14.491358,30.681491,,,2.883327,,5.547803,6.625855,30.50144,2295.282769,25.28538,3652.412766,1.0,33.776557,8625.584984,,,22833.993518,,,590.529348,,,,,590.529348,,107.364062,,,14.737667,12.865502,
2019-08-06,3.669957,76.903237,105.220562,,,,45.398435,1.478122,,,1.730523,1.961491,82.343472,1.732835,0.374244,1806.029883,0.99084,1.34614,6.687122,3.96994,0.987282,,,10.751512,,1.958111,1.321327,,0.970562,,695.953397,,7.040021,3317.94735,555.371754,,0.966738,98.070082,22.93899,172.865528,6.637851,49.945749,118.703308,16.533262,,28.419602,0.889363,2.15555,,0.822394,,,5.342583,,,9047.047314,7.452063,,7.842405,23.874956,6.642209,93.46318,290.583422,14185.343294,3.465226,,70.749733,1158.751334,,120.917823,,133.03095,0.702152,105.58609,101.316258,,3973.408218,,,1215.848453,0.303184,0.810121,381.483458,8416.933476,1501.245109,172.732124,,14.627357,1.374422,9.268054,17.482213,3610.014319,54.295624,1486.036998,,7.840448,,,34.658485,15.0418,716.817858,19.688545,4.186144,,14.627357,357.221629,32.861971,8.909552,110.156528,1.523746,0.383582,0.971274,3.370153,3.304518,52.062433,157.995375,3.842405,5872.820971,3.483636,4.203131,104.606901,65.752401,897.901103,3.745731,,12.791711,44.767876,9.571949,1.385005,,,539.131982,,,,,8.480078,,14.659374,30.800427,,,2.852277,,5.586891,6.592227,30.524724,2287.264319,25.273924,3628.86873,1.0,33.835824,8579.064212,,,22761.472785,,,583.386695,,,,,583.386695,,106.065457,,,14.952953,12.766809,
2019-08-07,3.670295,77.255287,105.648256,,,,45.256536,1.478183,,,1.736236,1.973677,82.855358,1.738556,0.37423,1817.346301,0.996966,1.348621,6.743821,3.95592,0.993397,,,10.763808,,1.970286,1.327385,,0.975551,,708.25377,,7.01624,3410.457839,559.453913,,0.972606,98.393861,22.958419,173.935933,6.660302,50.265905,119.077362,16.529847,,28.620505,0.892299,2.168466,,0.821451,,,5.365575,,,9103.060409,7.488534,,7.834835,24.028732,6.586776,94.173285,289.54225,14212.54573,3.473276,,70.952976,1165.967699,,121.468725,,133.006157,0.70215,106.310342,101.543678,,3998.12635,,,1211.118051,0.303203,0.815205,384.518604,8464.44151,1505.309182,174.408852,,14.639065,1.37896,9.293299,17.530115,3626.394307,54.474882,1490.229321,,7.889623,,,34.95137,15.085215,719.835817,19.592755,4.185777,,14.639065,359.775141,33.065941,8.897564,111.564201,1.530294,0.3836,0.977336,3.380655,3.325065,51.897029,158.097618,3.851254,5912.108682,3.506469,4.212189,104.82734,65.262782,903.542429,3.745873,,12.79022,45.049523,9.570536,1.380566,,,542.607299,,,,,8.53306,,14.664942,30.693317,,,2.855715,,5.528687,6.630231,30.603194,2290.532703,25.287767,3651.378692,1.0,34.216115,8667.70804,,,22889.265638,,,585.312751,,,,,585.312751,,106.415633,,,14.929062,12.850004,
2019-08-08,3.6711,77.293824,105.926455,,,,45.507854,1.479739,,,1.736701,1.970993,82.740985,1.739111,0.374331,1814.88754,0.995537,1.35291,6.724384,3.965102,0.991967,,,10.755087,,1.967601,1.331042,,0.97483,,701.204927,,7.051589,3377.365227,558.479115,,0.971082,98.420207,22.984559,173.696894,6.659497,50.107105,119.028918,16.543199,,28.581757,0.892538,2.174491,,0.823456,,,5.365762,,,9091.128347,7.480632,,7.839075,23.995894,6.586308,93.975366,290.598893,14250.267762,3.479918,,71.106748,1164.316316,,122.233131,,133.729025,0.702338,106.122813,101.722599,,3992.591753,,,1211.085327,0.303285,0.813995,384.273474,8455.729918,1510.174938,173.866476,,14.630489,1.374688,9.289539,17.45091,3623.973581,54.489468,1486.701178,,7.88281,,,34.514459,15.099072,720.70689,19.64352,4.212603,,14.630489,359.443056,33.02035,8.948768,111.27276,1.549982,0.383702,0.975901,3.383792,3.320421,52.193859,160.103534,3.85532,5952.338451,3.501517,4.215994,104.87326,65.367726,902.356301,3.747322,,12.792753,44.98929,9.629061,1.38272,,,541.770796,,,,,8.520171,,14.656373,30.799714,,,2.858176,,5.48804,6.624152,30.525705,2298.732596,25.042842,3648.429132,1.0,34.558194,8655.926098,,,22818.636201,,,585.469475,,,,,585.469475,,106.444127,,,15.048108,12.937344,
2019-08-09,3.671047,77.339769,106.221507,,,,45.165817,1.468043,,,1.73934,1.976848,82.989184,1.741754,0.374363,1820.416555,0.99857,1.351926,6.744704,3.915706,0.994994,,,10.884062,,1.973451,1.322785,,0.973898,,702.690623,,7.03656,3406.990167,560.489854,,0.974345,98.569768,23.037186,174.220077,6.669617,50.176991,119.111469,16.543309,,28.842406,0.893895,2.168142,,0.823366,,,5.389291,,,9118.261911,7.495575,,7.84035,24.069009,6.595155,93.80531,289.508358,14229.015822,3.476178,,70.416555,1167.873425,,122.40994,,133.413784,0.702333,105.877358,101.617949,,4002.592473,,,1205.863949,0.303298,0.816483,385.670868,8481.183874,1508.894252,173.835702,,14.966479,1.378564,9.284884,17.38804,3636.810584,54.572271,1491.195137,,7.908376,,,34.513274,15.168499,721.417717,19.426656,4.188075,,14.966479,360.516671,33.118799,8.921695,111.504425,1.54179,0.38366,0.978904,3.384196,3.330473,51.768124,160.096541,3.861893,5996.245642,3.512112,4.214356,105.050505,65.107714,905.157772,3.747296,,12.791633,45.122911,9.593635,1.382319,,,543.487977,,,,,8.546527,,14.993296,30.709752,,,2.860642,,5.480915,6.640029,30.480915,2298.113793,25.012961,3664.342362,1.0,34.671494,8656.744257,,,22896.218825,,,586.359167,,,,,586.359167,,106.605882,,,15.044158,12.996335,
2019-08-10,3.671047,77.339769,106.221507,,,,45.165817,1.468043,,,1.73934,1.976848,82.989184,1.741754,0.374363,1820.416555,0.99857,1.351926,6.744704,3.915706,0.994994,,,10.884062,,1.973451,1.322785,,0.973898,,702.690623,,7.03656,3406.990167,560.489854,,0.974345,98.569768,23.037186,174.220077,6.669617,50.176991,119.111469,16.543309,,28.842406,0.893895,2.168142,,0.823366,,,5.389291,,,9118.261911,7.495575,,7.84035,24.069009,6.595155,93.80531,289.508358,14229.015822,3.476178,,70.416555,1167.873425,,122.40994,,133.413784,0.702333,105.877358,101.617949,,4002.592473,,,1205.863949,0.303298,0.816483,385.670868,8481.183874,1508.894252,173.835702,,14.966479,1.378564,9.284884,17.38804,3636.810584,54.572271,1491.195137,,7.908376,,,34.513274,15.168499,721.417717,19.426656,4.188075,,14.966479,360.516671,33.118799,8.921695,111.504425,1.54179,0.38366,0.978904,3.384196,3.330473,51.768124,160.096541,3.861893,5996.245642,3.512112,4.214356,105.050505,65.107714,905.157772,3.747296,,12.791633,45.122911,9.593635,1.382319,,,543.487977,,,,,8.546527,,14.993296,30.709752,,,2.860642,,5.480915,6.640029,30.480915,2298.113793,25.012961,3664.342362,1.0,34.671494,8656.744257,,,22896.218825,,,586.359167,,,,,586.359167,,106.605882,,,15.044158,12.996335,
2019-08-11,3.671047,77.339769,106.221507,,,,45.165817,1.468043,,,1.73934,1.976848,82.989184,1.741754,0.374363,1820.416555,0.99857,1.351926,6.744704,3.915706,0.994994,,,10.884062,,1.973451,1.322785,,0.973898,,702.690623,,7.03656,3406.990167,560.489854,,0.974345,98.569768,23.037186,174.220077,6.669617,50.176991,119.111469,16.543309,,28.842406,0.893895,2.168142,,0.823366,,,5.389291,,,9118.261911,7.495575,,7.84035,24.069009,6.595155,93.80531,289.508358,14229.015822,3.476178,,70.416555,1167.873425,,122.40994,,133.413784,0.702333,105.877358,101.617949,,4002.592473,,,1205.863949,0.303298,0.816483,385.670868,8481.183874,1508.894252,173.835702,,14.966479,1.378564,9.284884,17.38804,3636.810584,54.572271,1491.195137,,7.908376,,,34.513274,15.168499,721.417717,19.426656,4.188075,,14.966479,360.516671,33.118799,8.921695,111.504425,1.54179,0.38366,0.978904,3.384196,3.330473,51.768124,160.096541,3.861893,5996.245642,3.512112,4.214356,105.050505,65.107714,905.157772,3.747296,,12.791633,45.122911,9.593635,1.382319,,,543.487977,,,,,8.546527,,14.993296,30.709752,,,2.860642,,5.480915,6.640029,30.480915,2298.113793,25.012961,3664.342362,1.0,34.671494,8656.744257,,,22896.218825,,,586.359167,,,,,586.359167,,106.605882,,,15.044158,12.996335,
2019-08-12,3.670057,77.59636,105.897573,,,,45.213241,1.475553,,,1.736081,1.974036,82.789971,1.738312,0.374108,1817.808708,0.997145,1.350464,6.730014,3.936563,0.993576,,,10.89222,,1.970646,1.321734,,0.97136,,697.278729,,7.04934,3323.162116,557.798001,,0.973412,98.385082,23.020967,173.973947,6.658904,50.294433,118.932905,16.517666,,28.771413,0.89222,2.167024,,0.831817,,,5.38651,,,9105.192363,7.484832,,7.841274,24.03551,6.589668,93.807994,289.418273,13981.619914,3.47243,,70.802106,1166.220557,,122.376874,,133.244111,0.699946,105.372056,101.25803,,4002.855014,,,1212.437545,0.302909,0.81531,384.966096,8471.002677,1475.999286,173.688437,,15.028551,1.376338,9.279086,17.278729,3627.052106,53.9793,1490.007138,,7.89445,,,34.493219,15.140079,720.244468,19.424697,4.183084,,15.028551,360.992148,33.071021,8.869825,111.357959,1.547288,0.383476,0.977516,3.385885,3.326285,51.886153,157.450036,3.858405,5972.16283,3.506335,4.213419,104.809065,65.42318,898.733048,3.744647,,13.964133,45.051749,9.539079,1.38758,,,542.648108,,,,,8.534083,,15.055318,30.690578,,,2.851802,,5.486617,6.63767,30.455924,2294.610992,24.837616,3661.045503,1.0,34.761777,8669.165239,,,22842.61242,,,585.260528,,,,,585.260528,,106.406138,,,15.274358,12.977338,
2019-08-13,3.669816,77.473703,105.624889,,,,52.987163,1.480032,,,1.734534,1.97085,82.76609,1.736851,0.37422,1814.851132,0.995543,1.349349,6.724104,3.980121,0.991977,,,10.942236,,1.967463,1.323409,,0.969068,,696.362988,,7.047067,3344.713942,559.547156,,0.971653,98.297379,23.023712,173.685149,6.652523,50.213942,118.960599,16.559101,,28.943662,0.891424,2.174184,,0.827688,,,5.392762,,,9090.479765,7.472722,,7.841505,23.999822,6.585844,93.786771,288.730612,14016.401854,3.471564,,71.198966,1164.289535,,122.267784,,133.152077,0.702086,105.339633,101.381708,,3995.899536,,,1216.081298,0.303173,0.814049,384.346586,8462.203958,1473.79212,173.408807,,15.204136,1.374131,9.28062,17.235693,3632.733108,54.421466,1487.6092,,7.887591,,,34.551613,15.126582,718.684257,19.58103,4.197183,,15.204136,360.411838,33.018363,8.906311,112.337315,1.54992,0.38358,0.975932,3.380103,3.320289,52.039579,160.117668,3.858888,5931.538599,3.500624,4.205384,104.831521,65.434124,902.47816,3.745944,,12.789267,44.983954,9.555357,1.387324,,,541.807809,,,,,8.520235,,15.230879,30.784454,,,2.839187,,5.559458,6.626939,30.511678,2297.735871,24.871635,3646.104475,1.0,34.685327,8655.286147,,,22799.964343,,,584.738813,,,,,584.738813,,106.311285,,,15.289802,12.966661,
2019-08-14,3.670216,77.8921,105.878143,,,,55.567684,1.470878,,,1.740896,1.98148,83.281739,1.743312,0.374251,1824.639885,1.000805,1.350362,6.760311,3.95947,0.997226,,,10.951955,,1.97808,1.320837,,0.976022,,703.829292,,7.033283,3394.291849,562.082849,,0.977006,98.657958,23.096359,174.626465,6.677105,50.413349,119.137515,16.560794,,29.04894,0.894694,2.17196,,0.828934,,,5.421669,,,9139.214816,7.523038,,7.843965,24.131699,6.610361,94.31869,289.133041,14162.029525,3.481435,,71.343831,1170.528764,,123.968865,,132.82634,0.702156,106.58853,101.476246,,4010.915272,,,1205.24291,0.303212,0.818377,386.248546,8501.834124,1481.703498,174.438579,,15.144493,1.381498,9.280666,17.278339,3653.753243,54.621097,1496.108079,,7.931645,,,34.5531,15.18207,719.137515,19.378724,4.195759,,15.144493,362.34231,33.194954,8.865527,112.633086,1.547285,0.383556,0.981122,3.377472,3.338105,51.835913,160.266619,3.875995,5988.010915,3.519549,4.217679,105.198175,64.916346,907.667532,3.745817,,12.787868,45.225016,9.538248,1.383019,,,544.779458,,,,,8.565805,,15.171334,30.757806,,,2.821508,,5.566789,6.665921,30.713966,2300.4384,24.977185,3667.710387,1.0,34.942292,8642.480272,,,22930.124363,,,586.883779,,,,,586.883779,,106.701262,,,15.13161,13.031225,
2019-08-15,3.671273,77.869514,106.416584,,,,60.238715,1.480212,,,1.746208,1.980885,83.158934,1.748452,0.374316,1824.463789,1.000628,1.349996,6.753388,4.048281,0.997038,,,10.936911,,1.977475,1.33115,,0.973436,,693.547519,,7.016064,3378.713004,560.854348,,0.976398,98.958988,23.205959,174.575967,6.693978,50.581531,119.321547,16.579018,,29.098088,0.897424,2.176882,,0.82922,,,5.420533,,,9137.126447,7.520865,,7.845015,24.128152,6.628107,94.355201,291.863053,14085.704209,3.518891,,71.199856,1170.241407,,123.440725,,132.863681,0.702324,105.896078,101.462802,,4004.756349,,,1214.48443,0.30324,0.818182,384.707888,8494.12187,1480.839989,174.342637,,15.095576,1.381136,9.282958,17.273625,3655.837746,54.787759,1498.788477,,7.927757,,,34.604685,15.228395,718.944629,19.653774,4.192139,,15.095576,361.760747,33.186754,8.976667,112.375482,1.553083,0.383649,0.980885,3.389931,3.337252,52.259715,160.217177,3.924706,5995.512699,3.538455,4.23333,105.537108,66.080948,907.565288,3.747465,,12.789195,45.215831,9.625505,1.389033,,,544.557121,,,,,8.564121,,15.125191,30.821143,,,2.865386,,5.609351,6.664274,30.56448,2293.816746,25.080319,3666.876066,1.0,35.485058,8660.594095,,,22922.911245,,,588.674504,,,,,588.674504,,107.026833,,,15.415956,13.02791,
2019-08-16,3.669696,77.748785,106.712255,,,,57.227821,1.475526,,,1.750765,1.981375,83.164477,1.753014,0.374213,1824.905525,1.0009,1.348299,6.754904,3.986953,0.997301,,,10.976246,,1.977956,1.331204,,0.976066,,701.160698,,7.023124,3426.129206,560.509268,,0.976246,99.217204,23.238888,174.617599,6.711265,50.544358,119.34497,16.552996,,29.117329,0.899766,2.172575,,0.826795,,,5.42199,,,9139.553896,7.522674,,7.839212,24.130826,6.645402,94.484434,292.88285,14111.930898,3.526183,,71.712255,1170.505669,,123.600864,,132.868454,0.700558,106.028433,101.520605,,4005.668436,,,1210.815188,0.303131,0.818337,386.224582,8511.426669,1481.464819,174.53662,,15.19345,1.381501,9.326075,17.26831,3656.829224,54.930718,1502.699298,,7.926939,,,34.640993,15.26813,718.04031,19.602573,4.183822,,15.19345,362.362786,33.195969,9.014576,112.992622,1.553536,0.38357,0.981105,3.386899,3.338042,52.623718,160.068382,3.933687,6005.398506,3.519165,4.247526,105.857477,66.061724,907.773979,3.745276,,12.838762,45.228541,9.631906,1.387889,,,544.628397,,,,,8.565773,,15.219543,30.799892,,,2.868364,,5.564513,6.669876,30.650531,2296.9228,25.045888,3667.80628,1.0,35.484074,8714.773799,,,22932.337592,,,590.210545,,,,,590.210545,,107.3061,,,15.242037,13.03671,
2019-08-17,3.669696,77.748785,106.712255,,,,57.227821,1.475526,,,1.750765,1.981375,83.164477,1.753014,0.374213,1824.905525,1.0009,1.348299,6.754904,3.986953,0.997301,,,10.976246,,1.977956,1.331204,,0.976066,,701.160698,,7.023124,3426.129206,560.509268,,0.976246,99.217204,23.238888,174.617599,6.711265,50.544358,119.34497,16.552996,,29.117329,0.899766,2.172575,,0.826795,,,5.42199,,,9139.553896,7.522674,,7.839212,24.130826,6.645402,94.484434,292.88285,14111.930898,3.526183,,71.712255,1170.505669,,123.600864,,132.868454,0.700558,106.028433,101.520605,,4005.668436,,,1210.815188,0.303131,0.818337,386.224582,8511.426669,1481.464819,174.53662,,15.19345,1.381501,9.326075,17.26831,3656.829224,54.930718,1502.699298,,7.926939,,,34.640993,15.26813,718.04031,19.602573,4.183822,,15.19345,362.362786,33.195969,9.014576,112.992622,1.553536,0.38357,0.981105,3.386899,3.338042,52.623718,160.068382,3.933687,6005.398506,3.519165,4.247526,105.857477,66.061724,907.773979,3.745276,,12.838762,45.228541,9.631906,1.387889,,,544.628397,,,,,8.565773,,15.219543,30.799892,,,2.868364,,5.564513,6.669876,30.650531,2296.9228,25.045888,3667.80628,1.0,35.484074,8714.773799,,,22932.337592,,,590.210545,,,,,590.210545,,107.3061,,,15.242037,13.03671,
2019-08-18,3.669696,77.748785,106.712255,,,,57.227821,1.475526,,,1.750765,1.981375,83.164477,1.753014,0.374213,1824.905525,1.0009,1.348299,6.754904,3.986953,0.997301,,,10.976246,,1.977956,1.331204,,0.976066,,701.160698,,7.023124,3426.129206,560.509268,,0.976246,99.217204,23.238888,174.617599,6.711265,50.544358,119.34497,16.552996,,29.117329,0.899766,2.172575,,0.826795,,,5.42199,,,9139.553896,7.522674,,7.839212,24.130826,6.645402,94.484434,292.88285,14111.930898,3.526183,,71.712255,1170.505669,,123.600864,,132.868454,0.700558,106.028433,101.520605,,4005.668436,,,1210.815188,0.303131,0.818337,386.224582,8511.426669,1481.464819,174.53662,,15.19345,1.381501,9.326075,17.26831,3656.829224,54.930718,1502.699298,,7.926939,,,34.640993,15.26813,718.04031,19.602573,4.183822,,15.19345,362.362786,33.195969,9.014576,112.992622,1.553536,0.38357,0.981105,3.386899,3.338042,52.623718,160.068382,3.933687,6005.398506,3.519165,4.247526,105.857477,66.061724,907.773979,3.745276,,12.838762,45.228541,9.631906,1.387889,,,544.628397,,,,,8.565773,,15.219543,30.799892,,,2.868364,,5.564513,6.669876,30.650531,2296.9228,25.045888,3667.80628,1.0,35.484074,8714.773799,,,22932.337592,,,590.210545,,,,,590.210545,,107.3061,,,15.242037,13.03671,
2019-08-19,3.670903,77.348116,106.859564,,,,54.814314,1.472868,,,1.753921,1.971516,82.819542,1.756084,0.374166,1815.485848,0.995854,1.350009,6.719308,4.001082,0.992158,,,10.882459,,1.96755,1.326393,,0.979088,,697.503155,,7.031278,3421.489093,554.885524,,0.971696,99.39607,23.185956,173.697494,6.721111,50.471426,119.451956,16.551289,,28.967009,0.901388,2.160357,,0.822246,,,5.394267,,,9092.482603,7.483144,,7.841987,24.007572,6.656751,94.104922,292.308455,14006.219578,3.546151,,71.057328,1164.413196,,123.625383,,132.55814,0.700829,106.409771,101.559401,,3984.225798,,,1206.958716,0.303317,0.814134,383.585722,8471.515955,1473.679466,173.625383,,14.96755,1.374256,9.349198,17.25347,3646.836128,55.029746,1496.845142,,7.885343,,,34.730485,15.295655,718.947179,19.629259,4.173157,,14.96755,360.492158,33.023256,9.000721,111.934379,1.555616,0.383541,0.976023,3.380025,3.320534,52.15612,159.680909,3.912295,5973.949883,3.50027,4.260772,106.102398,66.478998,898.016946,3.745087,,12.402199,44.998197,9.663332,1.384983,,,541.553993,,,,,8.520822,,14.994592,30.877051,,,2.856048,,5.580133,6.633496,30.371372,2293.762394,24.84406,3648.819182,1.0,35.609338,9024.787813,,,22816.83793,,,591.274563,,,,,591.274563,,107.499549,,,15.286551,12.970074,
2019-08-20,3.669945,77.641433,107.028783,,,,54.830822,1.479834,,,1.755662,1.978345,83.053325,1.757827,0.374177,1822.340522,0.999459,1.351349,6.744474,4.070107,0.995849,,,10.972661,,1.974917,1.332852,,0.981233,,697.049535,,7.039791,3398.177389,556.943066,,0.975368,99.494722,23.265722,174.348101,6.727962,50.498962,119.525399,16.57313,,29.037264,0.902283,2.178472,,0.824326,,,5.424705,,,9126.139132,7.516106,,7.84192,24.099071,6.654065,94.604349,294.345394,14058.197419,3.524317,,71.375981,1168.726879,,124.316521,,132.761888,0.702066,106.568619,101.470721,,4002.61671,,,1210.141658,0.303167,0.817107,385.148426,8506.270865,1479.202382,174.727059,,15.179103,1.384282,9.342236,17.442028,3655.869349,55.075341,1507.443833,,7.91681,,,34.68375,15.310836,719.660742,19.870613,4.174953,,15.179103,361.833439,33.14626,8.980962,112.920689,1.56122,0.38356,0.979608,3.378508,3.332942,52.250293,160.08301,3.941532,6014.616981,3.513489,4.262835,106.090409,66.965623,906.884418,3.745015,,12.836777,45.164667,9.67969,1.386628,,,543.625372,,,,,8.552738,,15.205269,30.842732,,,2.870703,,5.647117,6.661373,30.50979,2296.038979,24.968871,3660.380763,1.0,35.742128,9138.230082,,,22895.425426,,,591.861409,,,,,591.861409,,107.606244,,,15.457909,13.067761,
2019-08-21,3.671202,77.374302,106.938187,,,,54.718868,1.475852,,,1.753289,1.971166,82.752748,1.755632,0.374302,1815.732564,0.995855,1.349973,6.71995,4.049829,0.992251,,,10.938908,,1.967742,1.331411,,0.977834,,699.927915,,7.052081,3385.925392,553.126689,,0.971346,99.360245,23.219139,173.715985,6.717517,50.416291,119.706253,16.578663,,28.980897,0.901063,2.164174,,0.82213,,,5.439629,,,9083.799063,7.488827,,7.841143,24.014237,6.651379,94.314291,294.708056,14032.34781,3.521445,,71.476843,1164.444044,,124.121463,,132.76266,0.702289,106.265093,101.207425,,3988.105965,,,1205.081997,0.303298,0.814111,383.591638,8477.292846,1473.779059,174.590016,,15.133357,1.379077,9.335916,17.439178,3644.620652,54.996396,1501.531808,,7.885835,,,34.717967,15.290142,718.94936,19.759326,4.17769,,15.133357,359.280952,33.026671,8.986214,112.759056,1.55965,0.383673,0.976032,3.379258,3.320869,52.159849,159.992791,3.927735,5999.639485,3.500631,4.25455,106.010092,66.457019,903.766444,3.746351,,12.769868,45.002703,9.686881,1.385205,,,541.629122,,,,,8.521355,,15.160389,30.759596,,,2.860696,,5.728059,6.619121,30.403676,2293.836727,24.868445,3644.170121,1.0,35.612723,9105.424581,,,22810.416291,,,591.061453,,,,,591.061453,,107.460804,,,15.355019,13.021265,
